lsoa,value,percent,rank,mode_code
E01014390,14,0.992,3758,9
E01014390,92,6.52,3758,10
E01014390,9,0.638,3758,11
E01014390,850,60.241,3758,12
E01014388,308,23.876,32497,1
E01014388,2,0.155,32497,2
E01014388,0,0,32497,3
E01014388,4,0.31,32497,4
E01014388,0,0,32497,5
E01014388,1,0.078,32497,6
E01014388,137,10.62,32497,7
E01014388,10,0.775,32497,8
E01014388,12,0.93,32497,9
E01014388,44,3.411,32497,10
E01014388,8,0.62,32497,11
E01014388,764,59.225,32497,12
E01014390,77,5.457,3758,1
E01014390,0,0,3758,2
E01014390,6,0.425,3758,3
E01014390,58,4.111,3758,4
E01014390,4,0.283,3758,5
E01014390,18,1.276,3758,6
E01014390,259,18.356,3758,7
E01014390,24,1.701,3758,8
E01014390,14,0.992,3758,9
E01014390,92,6.52,3758,10
E01014390,9,0.638,3758,11
E01014390,850,60.241,3758,12
E01014390,77,5.457,3758,1
E01014390,0,0,3758,2
E01014390,6,0.425,3758,3
E01014390,58,4.111,3758,4
E01014390,4,0.283,3758,5
E01014390,18,1.276,3758,6
E01014390,259,18.356,3758,7
E01014390,24,1.701,3758,8
E01014390,14,0.992,3758,9
E01014390,92,6.52,3758,10
E01014390,9,0.638,3758,11
E01014390,850,60.241,3758,12
E01014390,77,5.457,3758,1
E01014390,0,0,3758,2
E01014390,6,0.425,3758,3
E01014390,58,4.111,3758,4
E01014390,4,0.283,3758,5
E01014390,18,1.276,3758,6
E01014390,259,18.356,3758,7
E01014390,24,1.701,3758,8
E01014390,14,0.992,3758,9
E01014390,92,6.52,3758,10
E01014390,9,0.638,3758,11
E01014390,850,60.241,3758,12
E01014388,308,23.876,32497,1
E01014388,2,0.155,32497,2
E01014388,0,0,32497,3
E01014388,4,0.31,32497,4
E01014388,0,0,32497,5
E01014388,1,0.078,32497,6
E01014388,137,10.62,32497,7
E01014388,10,0.775,32497,8
E01014388,12,0.93,32497,9
E01014388,44,3.411,32497,10
E01014388,8,0.62,32497,11
E01014388,764,59.225,32497,12
E01014388,308,23.876,32497,1
E01014388,2,0.155,32497,2
E01014388,0,0,32497,3
E01014388,4,0.31,32497,4
E01014388,0,0,32497,5
E01014388,1,0.078,32497,6
E01014388,137,10.62,32497,7
E01014388,10,0.775,32497,8
E01014388,12,0.93,32497,9
E01014388,44,3.411,32497,10
E01014388,8,0.62,32497,11
E01014388,764,59.225,32497,12
E01014390,77,5.457,3758,1
E01014390,0,0,3758,2
E01014390,6,0.425,3758,3
E01014390,58,4.111,3758,4
E01014390,4,0.283,3758,5
E01014390,18,1.276,3758,6
E01014390,259,18.356,3758,7
E01014390,24,1.701,3758,8
E01014390,14,0.992,3758,9
E01014390,92,6.52,3758,10
E01014390,9,0.638,3758,11
E01014390,850,60.241,3758,12
E01014389,393,20.154,29674,1
E01014389,1,0.051,29674,2
E01014389,7,0.359,29674,3
E01014389,37,1.897,29674,4
E01014389,0,0,29674,5
E01014389,4,0.205,29674,6
E01014389,256,13.128,29674,7
E01014389,19,0.974,29674,8
E01014389,25,1.282,29674,9
E01014389,100,5.128,29674,10
E01014389,8,0.41,29674,11
E01014389,1100,56.41,29674,12
E01014389,393,20.154,29674,1
E01014389,1,0.051,29674,2
E01014389,7,0.359,29674,3
E01014389,37,1.897,29674,4
E01014389,0,0,29674,5
E01014389,4,0.205,29674,6
E01014389,256,13.128,29674,7
E01014389,19,0.974,29674,8
E01014389,25,1.282,29674,9
E01014389,100,5.128,29674,10
E01014389,8,0.41,29674,11
E01014389,1100,56.41,29674,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014392,226,20.49,17767,1
E01014392,0,0,17767,2
E01014392,1,0.091,17767,3
E01014392,11,0.997,17767,4
E01014392,2,0.181,17767,5
E01014392,2,0.181,17767,6
E01014392,231,20.943,17767,7
E01014392,12,1.088,17767,8
E01014392,6,0.544,17767,9
E01014392,19,1.723,17767,10
E01014392,3,0.272,17767,11
E01014392,590,53.49,17767,12
E01014392,226,20.49,17767,1
E01014392,0,0,17767,2
E01014392,1,0.091,17767,3
E01014392,11,0.997,17767,4
E01014392,2,0.181,17767,5
E01014392,2,0.181,17767,6
E01014392,231,20.943,17767,7
E01014392,12,1.088,17767,8
E01014392,6,0.544,17767,9
E01014392,19,1.723,17767,10
E01014392,3,0.272,17767,11
E01014392,590,53.49,17767,12
E01014392,226,20.49,17767,1
E01014392,0,0,17767,2
E01014392,1,0.091,17767,3
E01014392,11,0.997,17767,4
E01014392,2,0.181,17767,5
E01014392,2,0.181,17767,6
E01014392,231,20.943,17767,7
E01014392,12,1.088,17767,8
E01014392,6,0.544,17767,9
E01014392,19,1.723,17767,10
E01014392,3,0.272,17767,11
E01014392,590,53.49,17767,12
E01014392,226,20.49,17767,1
E01014392,0,0,17767,2
E01014392,1,0.091,17767,3
E01014392,11,0.997,17767,4
E01014392,2,0.181,17767,5
E01014392,2,0.181,17767,6
E01014392,231,20.943,17767,7
E01014392,12,1.088,17767,8
E01014392,6,0.544,17767,9
E01014392,19,1.723,17767,10
E01014392,3,0.272,17767,11
E01014392,590,53.49,17767,12
E01014391,353,20.728,26359,1
E01014391,0,0,26359,2
E01014391,0,0,26359,3
E01014391,7,0.411,26359,4
E01014391,0,0,26359,5
E01014391,1,0.059,26359,6
E01014391,437,25.661,26359,7
E01014391,25,1.468,26359,8
E01014391,8,0.47,26359,9
E01014391,26,1.527,26359,10
E01014391,7,0.411,26359,11
E01014391,839,49.266,26359,12
E01014391,353,20.728,26359,1
E01014391,0,0,26359,2
E01014391,0,0,26359,3
E01014391,7,0.411,26359,4
E01014391,0,0,26359,5
E01014391,1,0.059,26359,6
E01014391,437,25.661,26359,7
E01014391,25,1.468,26359,8
E01014391,8,0.47,26359,9
E01014391,26,1.527,26359,10
E01014391,7,0.411,26359,11
E01014391,839,49.266,26359,12
E01014391,353,20.728,26359,1
E01014391,0,0,26359,2
E01014391,0,0,26359,3
E01014391,7,0.411,26359,4
E01014391,0,0,26359,5
E01014391,1,0.059,26359,6
E01014391,437,25.661,26359,7
E01014391,25,1.468,26359,8
E01014391,8,0.47,26359,9
E01014391,26,1.527,26359,10
E01014391,7,0.411,26359,11
E01014391,839,49.266,26359,12
E01014391,353,20.728,26359,1
E01014391,0,0,26359,2
E01014391,0,0,26359,3
E01014391,7,0.411,26359,4
E01014391,0,0,26359,5
E01014391,1,0.059,26359,6
E01014391,437,25.661,26359,7
E01014391,25,1.468,26359,8
E01014391,8,0.47,26359,9
E01014391,26,1.527,26359,10
E01014391,7,0.411,26359,11
E01014391,839,49.266,26359,12
E01014391,353,20.728,26359,1
E01014391,0,0,26359,2
E01014391,0,0,26359,3
E01014391,7,0.411,26359,4
E01014391,0,0,26359,5
E01014391,1,0.059,26359,6
E01014391,437,25.661,26359,7
E01014391,25,1.468,26359,8
E01014391,8,0.47,26359,9
E01014391,26,1.527,26359,10
E01014391,7,0.411,26359,11
E01014391,839,49.266,26359,12
E01014394,282,16.142,23077,1
E01014394,0,0,23077,2
E01014394,2,0.114,23077,3
E01014394,7,0.401,23077,4
E01014394,1,0.057,23077,5
E01014394,1,0.057,23077,6
E01014394,477,27.304,23077,7
E01014394,26,1.488,23077,8
E01014394,3,0.172,23077,9
E01014394,34,1.946,23077,10
E01014394,6,0.343,23077,11
E01014394,908,51.975,23077,12
E01014394,282,16.142,23077,1
E01014394,0,0,23077,2
E01014394,2,0.114,23077,3
E01014394,7,0.401,23077,4
E01014394,1,0.057,23077,5
E01014394,1,0.057,23077,6
E01014394,477,27.304,23077,7
E01014394,26,1.488,23077,8
E01014394,3,0.172,23077,9
E01014394,34,1.946,23077,10
E01014394,6,0.343,23077,11
E01014394,908,51.975,23077,12
E01014394,282,16.142,23077,1
E01014394,0,0,23077,2
E01014394,2,0.114,23077,3
E01014394,7,0.401,23077,4
E01014394,1,0.057,23077,5
E01014394,1,0.057,23077,6
E01014394,477,27.304,23077,7
E01014394,26,1.488,23077,8
E01014394,3,0.172,23077,9
E01014394,34,1.946,23077,10
E01014394,6,0.343,23077,11
E01014394,908,51.975,23077,12
E01014394,282,16.142,23077,1
E01014394,0,0,23077,2
E01014394,2,0.114,23077,3
E01014394,7,0.401,23077,4
E01014394,1,0.057,23077,5
E01014394,1,0.057,23077,6
E01014394,477,27.304,23077,7
E01014394,26,1.488,23077,8
E01014394,3,0.172,23077,9
E01014394,34,1.946,23077,10
E01014394,6,0.343,23077,11
E01014394,908,51.975,23077,12
E01014393,245,18.229,32656,1
E01014393,0,0,32656,2
E01014393,2,0.149,32656,3
E01014393,5,0.372,32656,4
E01014393,1,0.074,32656,5
E01014393,2,0.149,32656,6
E01014393,362,26.935,32656,7
E01014393,19,1.414,32656,8
E01014393,5,0.372,32656,9
E01014393,15,1.116,32656,10
E01014393,8,0.595,32656,11
E01014393,680,50.595,32656,12
E01014394,282,16.142,23077,1
E01014394,0,0,23077,2
E01014394,2,0.114,23077,3
E01014394,7,0.401,23077,4
E01014394,1,0.057,23077,5
E01014394,1,0.057,23077,6
E01014394,477,27.304,23077,7
E01014394,26,1.488,23077,8
E01014394,3,0.172,23077,9
E01014394,34,1.946,23077,10
E01014394,6,0.343,23077,11
E01014394,908,51.975,23077,12
E01014393,245,18.229,32656,1
E01014393,0,0,32656,2
E01014393,2,0.149,32656,3
E01014393,5,0.372,32656,4
E01014393,1,0.074,32656,5
E01014393,2,0.149,32656,6
E01014393,362,26.935,32656,7
E01014393,19,1.414,32656,8
E01014393,5,0.372,32656,9
E01014393,15,1.116,32656,10
E01014393,8,0.595,32656,11
E01014393,680,50.595,32656,12
E01014393,245,18.229,32656,1
E01014393,0,0,32656,2
E01014393,2,0.149,32656,3
E01014393,5,0.372,32656,4
E01014393,1,0.074,32656,5
E01014393,2,0.149,32656,6
E01014393,362,26.935,32656,7
E01014393,19,1.414,32656,8
E01014393,5,0.372,32656,9
E01014393,15,1.116,32656,10
E01014393,8,0.595,32656,11
E01014393,680,50.595,32656,12
E01014393,245,18.229,32656,1
E01014393,0,0,32656,2
E01014393,2,0.149,32656,3
E01014393,5,0.372,32656,4
E01014393,1,0.074,32656,5
E01014393,2,0.149,32656,6
E01014393,362,26.935,32656,7
E01014393,19,1.414,32656,8
E01014393,5,0.372,32656,9
E01014393,15,1.116,32656,10
E01014393,8,0.595,32656,11
E01014393,680,50.595,32656,12
E01014395,270,21.044,31480,1
E01014395,1,0.078,31480,2
E01014395,4,0.312,31480,3
E01014395,3,0.234,31480,4
E01014395,2,0.156,31480,5
E01014395,2,0.156,31480,6
E01014395,218,16.991,31480,7
E01014395,7,0.546,31480,8
E01014395,4,0.312,31480,9
E01014395,24,1.871,31480,10
E01014395,7,0.546,31480,11
E01014395,741,57.755,31480,12
E01014398,346,20.919,24832,1
E01014398,0,0,24832,2
E01014398,8,0.484,24832,3
E01014398,14,0.846,24832,4
E01014398,0,0,24832,5
E01014398,4,0.242,24832,6
E01014398,356,21.524,24832,7
E01014398,34,2.056,24832,8
E01014398,10,0.605,24832,9
E01014398,46,2.781,24832,10
E01014398,6,0.363,24832,11
E01014398,830,50.181,24832,12
E01014397,281,21.256,32768,1
E01014397,0,0,32768,2
E01014397,1,0.076,32768,3
E01014397,9,0.681,32768,4
E01014397,1,0.076,32768,5
E01014397,0,0,32768,6
E01014397,279,21.104,32768,7
E01014397,13,0.983,32768,8
E01014397,14,1.059,32768,9
E01014397,28,2.118,32768,10
E01014397,8,0.605,32768,11
E01014397,688,52.042,32768,12
E01014397,281,21.256,32768,1
E01014397,0,0,32768,2
E01014397,1,0.076,32768,3
E01014397,9,0.681,32768,4
E01014397,1,0.076,32768,5
E01014397,0,0,32768,6
E01014397,279,21.104,32768,7
E01014397,13,0.983,32768,8
E01014397,14,1.059,32768,9
E01014397,28,2.118,32768,10
E01014397,8,0.605,32768,11
E01014397,688,52.042,32768,12
E01014398,346,20.919,24832,1
E01014398,0,0,24832,2
E01014398,8,0.484,24832,3
E01014398,14,0.846,24832,4
E01014398,0,0,24832,5
E01014398,4,0.242,24832,6
E01014398,356,21.524,24832,7
E01014398,34,2.056,24832,8
E01014398,10,0.605,24832,9
E01014398,46,2.781,24832,10
E01014398,6,0.363,24832,11
E01014398,830,50.181,24832,12
E01014398,346,20.919,24832,1
E01014398,0,0,24832,2
E01014398,8,0.484,24832,3
E01014398,14,0.846,24832,4
E01014398,0,0,24832,5
E01014398,4,0.242,24832,6
E01014398,356,21.524,24832,7
E01014398,34,2.056,24832,8
E01014398,10,0.605,24832,9
E01014398,46,2.781,24832,10
E01014398,6,0.363,24832,11
E01014398,830,50.181,24832,12
E01014397,281,21.256,32768,1
E01014397,0,0,32768,2
E01014397,1,0.076,32768,3
E01014397,9,0.681,32768,4
E01014397,1,0.076,32768,5
E01014397,0,0,32768,6
E01014397,279,21.104,32768,7
E01014397,13,0.983,32768,8
E01014397,14,1.059,32768,9
E01014397,28,2.118,32768,10
E01014397,8,0.605,32768,11
E01014397,688,52.042,32768,12
E01014397,281,21.256,32768,1
E01014397,0,0,32768,2
E01014397,1,0.076,32768,3
E01014397,9,0.681,32768,4
E01014397,1,0.076,32768,5
E01014397,0,0,32768,6
E01014397,279,21.104,32768,7
E01014397,13,0.983,32768,8
E01014397,14,1.059,32768,9
E01014397,28,2.118,32768,10
E01014397,8,0.605,32768,11
E01014397,688,52.042,32768,12
E01014398,346,20.919,24832,1
E01014398,0,0,24832,2
E01014398,8,0.484,24832,3
E01014398,14,0.846,24832,4
E01014398,0,0,24832,5
E01014398,4,0.242,24832,6
E01014398,356,21.524,24832,7
E01014398,34,2.056,24832,8
E01014398,10,0.605,24832,9
E01014398,46,2.781,24832,10
E01014398,6,0.363,24832,11
E01014398,830,50.181,24832,12
E01014395,270,21.044,31480,1
E01014395,1,0.078,31480,2
E01014395,4,0.312,31480,3
E01014395,3,0.234,31480,4
E01014395,2,0.156,31480,5
E01014395,2,0.156,31480,6
E01014395,218,16.991,31480,7
E01014395,7,0.546,31480,8
E01014395,4,0.312,31480,9
E01014395,24,1.871,31480,10
E01014395,7,0.546,31480,11
E01014395,741,57.755,31480,12
E01014395,270,21.044,31480,1
E01014395,1,0.078,31480,2
E01014395,4,0.312,31480,3
E01014395,3,0.234,31480,4
E01014395,2,0.156,31480,5
E01014395,2,0.156,31480,6
E01014395,218,16.991,31480,7
E01014395,7,0.546,31480,8
E01014395,4,0.312,31480,9
E01014395,24,1.871,31480,10
E01014395,7,0.546,31480,11
E01014395,741,57.755,31480,12
E01014395,270,21.044,31480,1
E01014395,1,0.078,31480,2
E01014395,4,0.312,31480,3
E01014395,3,0.234,31480,4
E01014395,2,0.156,31480,5
E01014395,2,0.156,31480,6
E01014395,218,16.991,31480,7
E01014395,7,0.546,31480,8
E01014395,4,0.312,31480,9
E01014395,24,1.871,31480,10
E01014395,7,0.546,31480,11
E01014395,741,57.755,31480,12
E01014396,275,18.188,26401,1
E01014396,1,0.066,26401,2
E01014396,6,0.397,26401,3
E01014396,32,2.116,26401,4
E01014396,1,0.066,26401,5
E01014396,6,0.397,26401,6
E01014396,311,20.569,26401,7
E01014396,23,1.521,26401,8
E01014396,15,0.992,26401,9
E01014396,60,3.968,26401,10
E01014396,7,0.463,26401,11
E01014396,775,51.257,26401,12
E01014396,275,18.188,26401,1
E01014396,1,0.066,26401,2
E01014396,6,0.397,26401,3
E01014396,32,2.116,26401,4
E01014396,1,0.066,26401,5
E01014396,6,0.397,26401,6
E01014396,311,20.569,26401,7
E01014396,23,1.521,26401,8
E01014396,15,0.992,26401,9
E01014396,60,3.968,26401,10
E01014396,7,0.463,26401,11
E01014396,775,51.257,26401,12
E01014398,346,20.919,24832,1
E01014398,0,0,24832,2
E01014398,8,0.484,24832,3
E01014398,14,0.846,24832,4
E01014398,0,0,24832,5
E01014398,4,0.242,24832,6
E01014398,356,21.524,24832,7
E01014398,34,2.056,24832,8
E01014398,10,0.605,24832,9
E01014398,46,2.781,24832,10
E01014398,6,0.363,24832,11
E01014398,830,50.181,24832,12
E01014396,275,18.188,26401,1
E01014396,1,0.066,26401,2
E01014396,6,0.397,26401,3
E01014396,32,2.116,26401,4
E01014396,1,0.066,26401,5
E01014396,6,0.397,26401,6
E01014396,311,20.569,26401,7
E01014396,23,1.521,26401,8
E01014396,15,0.992,26401,9
E01014396,60,3.968,26401,10
E01014396,7,0.463,26401,11
E01014396,775,51.257,26401,12
E01014396,275,18.188,26401,1
E01014396,1,0.066,26401,2
E01014396,6,0.397,26401,3
E01014396,32,2.116,26401,4
E01014396,1,0.066,26401,5
E01014396,6,0.397,26401,6
E01014396,311,20.569,26401,7
E01014396,23,1.521,26401,8
E01014396,15,0.992,26401,9
E01014396,60,3.968,26401,10
E01014396,7,0.463,26401,11
E01014396,775,51.257,26401,12
E01014396,275,18.188,26401,1
E01014396,1,0.066,26401,2
E01014396,6,0.397,26401,3
E01014396,32,2.116,26401,4
E01014396,1,0.066,26401,5
E01014396,6,0.397,26401,6
E01014396,311,20.569,26401,7
E01014396,23,1.521,26401,8
E01014396,15,0.992,26401,9
E01014396,60,3.968,26401,10
E01014396,7,0.463,26401,11
E01014396,775,51.257,26401,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014401,222,13.074,12117,1
E01014401,0,0,12117,2
E01014401,10,0.589,12117,3
E01014401,32,1.885,12117,4
E01014401,0,0,12117,5
E01014401,4,0.236,12117,6
E01014401,410,24.146,12117,7
E01014401,41,2.415,12117,8
E01014401,11,0.648,12117,9
E01014401,81,4.77,12117,10
E01014401,5,0.294,12117,11
E01014401,882,51.943,12117,12
E01014401,222,13.074,12117,1
E01014401,0,0,12117,2
E01014401,10,0.589,12117,3
E01014401,32,1.885,12117,4
E01014401,0,0,12117,5
E01014401,4,0.236,12117,6
E01014401,410,24.146,12117,7
E01014401,41,2.415,12117,8
E01014401,11,0.648,12117,9
E01014401,81,4.77,12117,10
E01014401,5,0.294,12117,11
E01014401,882,51.943,12117,12
E01014401,222,13.074,12117,1
E01014401,0,0,12117,2
E01014401,10,0.589,12117,3
E01014401,32,1.885,12117,4
E01014401,0,0,12117,5
E01014401,4,0.236,12117,6
E01014401,410,24.146,12117,7
E01014401,41,2.415,12117,8
E01014401,11,0.648,12117,9
E01014401,81,4.77,12117,10
E01014401,5,0.294,12117,11
E01014401,882,51.943,12117,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014401,222,13.074,12117,1
E01014401,0,0,12117,2
E01014401,10,0.589,12117,3
E01014401,32,1.885,12117,4
E01014401,0,0,12117,5
E01014401,4,0.236,12117,6
E01014401,410,24.146,12117,7
E01014401,41,2.415,12117,8
E01014401,11,0.648,12117,9
E01014401,81,4.77,12117,10
E01014401,5,0.294,12117,11
E01014401,882,51.943,12117,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014401,222,13.074,12117,1
E01014401,0,0,12117,2
E01014401,10,0.589,12117,3
E01014401,32,1.885,12117,4
E01014401,0,0,12117,5
E01014401,4,0.236,12117,6
E01014401,410,24.146,12117,7
E01014401,41,2.415,12117,8
E01014401,11,0.648,12117,9
E01014401,81,4.77,12117,10
E01014401,5,0.294,12117,11
E01014401,882,51.943,12117,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014403,283,15.98,18364,1
E01014403,1,0.056,18364,2
E01014403,22,1.242,18364,3
E01014403,35,1.976,18364,4
E01014403,3,0.169,18364,5
E01014403,2,0.113,18364,6
E01014403,372,21.005,18364,7
E01014403,21,1.186,18364,8
E01014403,17,0.96,18364,9
E01014403,80,4.517,18364,10
E01014403,2,0.113,18364,11
E01014403,933,52.682,18364,12
E01014403,283,15.98,18364,1
E01014403,1,0.056,18364,2
E01014403,22,1.242,18364,3
E01014403,35,1.976,18364,4
E01014403,3,0.169,18364,5
E01014403,2,0.113,18364,6
E01014403,372,21.005,18364,7
E01014403,21,1.186,18364,8
E01014403,17,0.96,18364,9
E01014403,80,4.517,18364,10
E01014403,2,0.113,18364,11
E01014403,933,52.682,18364,12
E01014403,283,15.98,18364,1
E01014403,1,0.056,18364,2
E01014403,22,1.242,18364,3
E01014403,35,1.976,18364,4
E01014403,3,0.169,18364,5
E01014403,2,0.113,18364,6
E01014403,372,21.005,18364,7
E01014403,21,1.186,18364,8
E01014403,17,0.96,18364,9
E01014403,80,4.517,18364,10
E01014403,2,0.113,18364,11
E01014403,933,52.682,18364,12
E01014403,283,15.98,18364,1
E01014403,1,0.056,18364,2
E01014403,22,1.242,18364,3
E01014403,35,1.976,18364,4
E01014403,3,0.169,18364,5
E01014403,2,0.113,18364,6
E01014403,372,21.005,18364,7
E01014403,21,1.186,18364,8
E01014403,17,0.96,18364,9
E01014403,80,4.517,18364,10
E01014403,2,0.113,18364,11
